url,authors,section,title,year
https://mindmodeling.org/cogsci2013/papers/0157/index.html,"Mohammad Khajah, Robert Lindsey, Michael Mozer",Papers,Maximizing Students' Retention Via Spaced Review: Practical Guidance From Computational Models Of Memory,2013
https://mindmodeling.org/cogsci2013/papers/0158/index.html,"Naveen Khetarpal, Grace Neveu, Asifa Majid, Lev Michael, Terry Regier",Papers,"Spatial terms across languages support near-optimal communication: Evidence from Peruvian Amazonia, and computational analyses",2013
https://mindmodeling.org/cogsci2013/papers/0159/index.html,"Peter Khooshabeh, Celso de Melo, Brooks Volkman, Jonathan Gratch, Jim Blascovich, Peter Carnevale",Papers,Cooperative Strategies with Incongruent Facial Expressions Cause Cardiovascular Threat,2013
https://mindmodeling.org/cogsci2013/papers/0160/index.html,"James Kirby, Morgan Sonderegger",Papers,A model of population dynamics applied to phonetic change,2013
https://mindmodeling.org/cogsci2013/papers/0161/index.html,"Neil Kirk, Kenneth Scott-Brown, Vera Kempe",Papers,Do older Gaelic-English bilinguals show an advantage in inhibitory control?,2013
https://mindmodeling.org/cogsci2013/papers/0162/index.html,"Christo Kirov, Colin Wilson",Papers,Bayesian Speech Production: Evidence from Latency and Hyperarticulation,2013
https://mindmodeling.org/cogsci2013/papers/0163/index.html,"Melissa Kline, Paul Muentener, Laura Schulz",Papers,Transitive and periphrastic sentences affect memory for simple causal scenes,2013
https://mindmodeling.org/cogsci2013/papers/0164/index.html,"Matthew J. Kmiecik, Robert G. Morrison",Papers,Semantic Distance Modulates the N400 Event-Related Potential  in Verbal Analogical Reasoning,2013
https://mindmodeling.org/cogsci2013/papers/0165/index.html,"Judith Koehne, John C. Trueswell, Lila R. Gleitman",Papers,Multiple Proposal Memory in Observational Word Learning,2013
https://mindmodeling.org/cogsci2013/papers/0166/index.html,"Emmanouil Konstantinidis, David Shanks",Papers,Awareness in Decision-Making: Implicit Influences or Measurement Biases?,2013
https://mindmodeling.org/cogsci2013/papers/0167/index.html,"Ruud Koolen, Emiel Krahmer, Marc Swerts",Papers,The impact of bottom-up and top-down saliency cues on reference production,2013
https://mindmodeling.org/cogsci2013/papers/0168/index.html,"Stefan Kopp, Kirsten Bergmann, Sebastian Kahl",Papers,A spreading-activation model of the semantic coordination of speech and gesture,2013
https://mindmodeling.org/cogsci2013/papers/0169/index.html,"Alexander Kranjec, Matthew Lehet, Anjan Chatterjee",Papers,Space and Time are Mutually Contagious in Sound,2013
https://mindmodeling.org/cogsci2013/papers/0170/index.html,"Anuenue Kukona, Gerry T. M. Altmann, Yuki Kamide",Papers,"Competition, event comprehension, and dynamic location information in sentence processing",2013
https://mindmodeling.org/cogsci2013/papers/0171/index.html,"Jaakko Kuorikoski, Samuli Pöyhönen",Papers,Evolution and modularity: the limits of mechanistic explanation,2013
https://mindmodeling.org/cogsci2013/papers/0172/index.html,"Chigusa Kurumada, Meredith Brown, Sarah Bibyk, Daniel Pontillo, Michael Tanenhaus",Papers,Incremental processing in the pragmatic interpretation of contrastive prosody,2013
https://mindmodeling.org/cogsci2013/papers/0173/index.html,Chigusa Kurumada,Papers,Contextual inferences over speakers' pragmatic intentions: Preschoolers' comprehension of contrastive prosody,2013
https://mindmodeling.org/cogsci2013/papers/0174/index.html,"Chigusa Kurumada, T. Florian Jaeger",Papers,Communicatively efficient language production and case-marker omission in Japanese,2013
https://mindmodeling.org/cogsci2013/papers/0175/index.html,"Nicholas Lange, Rick Thomas, Daniel Buttaccio, Eddy Davelaar",Papers,Snapshots of Working Memory: Using Early Eye Movements to Capture Temporal Dynamics,2013
https://mindmodeling.org/cogsci2013/papers/0176/index.html,"Georg Layher, Martin Giese, Heiko Neumann",Papers,Learning Representations of Animated Motion Sequences - A Neural Model,2013
https://mindmodeling.org/cogsci2013/papers/0177/index.html,"Molly Lewis, Michael Frank",Papers,Modeling disambiguation in word learning via multiple probabilistic constraints,2013
https://mindmodeling.org/cogsci2013/papers/0178/index.html,"Molly Lewis, Michael Frank",Papers,An integrated model of concept learning and word-concept mapping,2013
https://mindmodeling.org/cogsci2013/papers/0179/index.html,"Na Li, John Black",Papers,Proper Sequencing and Level-Bridging Scaffolding in Learning a Chemical System with Graphical Simulations,2013
https://mindmodeling.org/cogsci2013/papers/0180/index.html,"Nan Li, Eliane Stampfer, William Cohen, Kenneth Koedinger",Papers,General and Efficient Cognitive Model Discovery Using a Simulated Student,2013
https://mindmodeling.org/cogsci2013/papers/0181/index.html,"Falk Lieder, Noah D Goodman, Quentin JM Huys",Papers,Learned helplessness and generalization,2013
https://mindmodeling.org/cogsci2013/papers/0182/index.html,"Marcus Lindskog, Anders Winman, Peter Juslin",Papers,Is it Time Bayes went Fishing? Bayesian Probabilistic Reasoning in a Category Learning Task,2013
https://mindmodeling.org/cogsci2013/papers/0183/index.html,"John Lindstedt, Wayne Gray",Papers,Extreme Expertise: Exploring Expert Behavior in Tetris,2013
https://mindmodeling.org/cogsci2013/papers/0184/index.html,"Daniel R. Little, Stephan Lewandowsky, Stewart Craig",Papers,"Working memory capacity and fluid abilities: The more difficult the item, the more more is better",2013
https://mindmodeling.org/cogsci2013/papers/0185/index.html,"Nian Liu, Benjamin Bergen",Papers,When Tuesday comes before Threesday: Cross-linguistic differences in numerical transparency of time words predicts temporal reasoning strategy and performance,2013
https://mindmodeling.org/cogsci2013/papers/0186/index.html,"Andrew Lovett, Kenneth Forbus",Papers,Modeling Spatial Ability in Mental Rotation and Paper-Folding,2013
https://mindmodeling.org/cogsci2013/papers/0187/index.html,"Christian Luhmann, Suparna Rajaram",Papers,Mnemonic Diffusion: An Agent-Based Modeling Investigation of Collective Memory,2013
https://mindmodeling.org/cogsci2013/papers/0188/index.html,"Ross Macdonald, Benjamin Tatler",Papers,The effect of social roles on gaze cue utilisation in a real-world collaboration,2013
https://mindmodeling.org/cogsci2013/papers/0189/index.html,"Robert Mackiewicz, Paweł Koniak",Papers,Social pragmatic factors in reasoning from disjunctions of numerical estimations,2013
https://mindmodeling.org/cogsci2013/papers/0190/index.html,"Lorenzo Magnani, Tommaso Bertolotti",Papers,"The Role of Cognitive Niches in Mediating Knowledge, Entropy & Violence",2013
https://mindmodeling.org/cogsci2013/papers/0191/index.html,"Phil Maguire, Philippe Moser, Rebecca Maguire, Mark Keane",Papers,A Computational Theory of Subjective Probability [Featuring a Proof that the Conjunction Effect is not a Fallacy],2013
https://mindmodeling.org/cogsci2013/papers/0192/index.html,"MaryLauren Malone, Ramon Castillo, John Holden, Heidi Kloos, Michael Richardson",Papers,Dynamic Structure of Joint-Action Stimulus-Response Activity,2013
https://mindmodeling.org/cogsci2013/papers/0193/index.html,"Tyler Marghetis, Jasmeen Kanwal, Benjamin Bergen",Papers,Placing Numbers in Behavioral Space: Activity-Specific Interactions between Number and Space with a Single Response Button,2013
https://mindmodeling.org/cogsci2013/papers/0194/index.html,"Lauren Margulieux, Richard Catrambone, Mark Guzdial",Papers,Subgoal Labeled Worked Examples Improve K-12 Teacher Performance in Computer Programming Training,2013
https://mindmodeling.org/cogsci2013/papers/0195/index.html,"Jessecae Marsh, Naomi Rothman",Papers,The Ambivalence of Expert Categorizers,2013
https://mindmodeling.org/cogsci2013/papers/0196/index.html,"Vivien Mast, Evelyn Bergmann",Papers,Is it Really that Simple? The Complexity of Object Descriptions in Human-Computer Interaction,2013
https://mindmodeling.org/cogsci2013/papers/0197/index.html,"Ralf Mayrhofer, Michael Waldmann",Papers,Agency Intuitions in Physical Interactions,2013
https://mindmodeling.org/cogsci2013/papers/0198/index.html,"John V McDonnell, Pedro Tsividis, Bob Rehder",Papers,Reasoning with Inconsistent Causal Beliefs,2013
https://mindmodeling.org/cogsci2013/papers/0199/index.html,"Ian P. L. McLaren, Katie Wood, Rossy McLaren",Papers,Naïve Physics – the wrong theory?,2013
https://mindmodeling.org/cogsci2013/papers/0200/index.html,"Björn Meder, Ralf Mayrhofer",Papers,Sequential Diagnostic Reasoning with Verbal Information,2013
https://mindmodeling.org/cogsci2013/papers/0201/index.html,"Christina Meier, Stephen E. G. Lea, Charlotte L. D. Forrest, Katharina Angerer, Ian P. L. McLaren",Papers,Comparative Evidence For Associative Learning In Task Switching,2013
https://mindmodeling.org/cogsci2013/papers/0202/index.html,"Junya Morita, Yukari Nagai, Tomoyuki Moritsu",Papers,Relations between Body Motion and Emotion: Analysis based on Laban Movement Analysis,2013
https://mindmodeling.org/cogsci2013/papers/0203/index.html,Fermin Moscoso del Prado,Papers,The missing baselines in arguments for the optimal efficiency of languages,2013
https://mindmodeling.org/cogsci2013/papers/0204/index.html,"Jennifer Mueller, Jeffrey Loewenstein, Shimul Melwani",Papers,Social Roles and Category Use: A Study of Creativity Assessment,2013
https://mindmodeling.org/cogsci2013/papers/0205/index.html,Joshua Mugg,Papers,Simultaneous Contradictory Belief and the Two-Systems Hypothesis,2013
https://mindmodeling.org/cogsci2013/papers/0206/index.html,"Christopher Myers, Richard Lewis, Andrew Howes",Papers,Bounded Optimal State Estimation and Control in Visual Search: Explaining Distractor Ratio Effects,2013
https://mindmodeling.org/cogsci2013/papers/0207/index.html,Bence Nanay,Papers,Is action-guiding vision cognitively impenetrable?,2013
https://mindmodeling.org/cogsci2013/papers/0208/index.html,Daniel Navarro,Papers,Finding hidden types: Inductive inference in long-tailed environments,2013
https://mindmodeling.org/cogsci2013/papers/0209/index.html,"Jelica Nejasmic, Leandra Bucher, Markus Knauff",Papers,Grounded Spatial Belief Revision,2013
https://mindmodeling.org/cogsci2013/papers/0210/index.html,"Aida Nematzadeh, Afsaneh Fazly, Suzanne Stevenson",Papers,Desirable Difficulty in Learning: A Computational Investigation,2013
https://mindmodeling.org/cogsci2013/papers/0211/index.html,"Albert Newen, Anna Welpinghus",Papers,The Individuation and Recognition of Emotion,2013
https://mindmodeling.org/cogsci2013/papers/0212/index.html,"Nader Noori, Laurent Itti",Papers,"Schema-Driven, Space-Supported Random Accessible Memory Systems for Manipulation of Symbolic Working Memory",2013
https://mindmodeling.org/cogsci2013/papers/0213/index.html,"Allison O'Leary, Vladimir Sloutsky",Papers,"Auditory Overshadowing in Preschoolers: A Preference for the Input, the System, or Both?",2013
https://mindmodeling.org/cogsci2013/papers/0214/index.html,Polly O'Rourke,Papers,The interaction of different working memory mechanisms and sentence processing: A study of the P600,2013
https://mindmodeling.org/cogsci2013/papers/0215/index.html,"Christine Otieno, Rolf Schwonke, Ron Salden, Alexander Renkl",Papers,Can Help Seeking Behavior in Intelligent Tutoring Systems Be Used as Online Measure for Goal Orientation?,2013
https://mindmodeling.org/cogsci2013/papers/0216/index.html,"Dominic J Packer, Padraig G O'Seaghdha, Almut Hupbach, Joseph E Bates",Papers,Social categories create (biased) semantic interference during face naming,2013
https://mindmodeling.org/cogsci2013/papers/0217/index.html,"Philip Parnamets, Petter Johansson, Christian Balkenius, Lars Hall, Michael J. Spivey, Daniel C. Richardson",Papers,"Changing minds by tracking eyes: Dynamical systems, gaze and moral decisions",2013
https://mindmodeling.org/cogsci2013/papers/0218/index.html,"Alexandra Paxton, Rick Dale",Papers,Multimodal Networks of Interpersonal Interaction and Conversational Contexts,2013
https://mindmodeling.org/cogsci2013/papers/0219/index.html,"David Peeters, Mingyuan Chu, Judith Holler, Aslı Özyürek, Peter Hagoort",Papers,Getting to the Point: The Influence of Communicative Intent on the Kinematics of Pointing Gestures,2013
https://mindmodeling.org/cogsci2013/papers/0220/index.html,"Pamela Perniss, David Vinson, Neil Fox, Gabriella Vigliocco",Papers,Comprehending with the body: Action compatibility in sign language?,2013
https://mindmodeling.org/cogsci2013/papers/0221/index.html,"Marie Postma-Nilsenová, Niek Brunninkhuis, Eric Postma",Papers,Eye Gaze Affects Vocal Intonation Mimicry,2013
https://mindmodeling.org/cogsci2013/papers/0222/index.html,"Marie Postma-Nilsenová, Constantijn Kaland, Leonoor Oversteegen",Papers,The Power of Words in the Brain: Systematic Sound-Meaning Associations  in Novel and Existing Words,2013
https://mindmodeling.org/cogsci2013/papers/0223/index.html,"Derek Powell, Zachary Horne, Angel Pinillos, Keith Holyoak",Papers,"Justified True Belief Triggers False Recall of ""Knowing""",2013
https://mindmodeling.org/cogsci2013/papers/0224/index.html,"Derek Powell, Alice Merrick, Hongjing Lu, Keith Holyoak",Papers,Generic Priors Yield Competition Between Independently-Occurring Causes,2013
https://mindmodeling.org/cogsci2013/papers/0225/index.html,"Ken Prepin, Magalie Ochs, Catherine Pelachaud",Papers,Beyond backchannels: co-construction of dyadic stancce by reciprocal reinforcement of smiles between virtual agents.,2013
https://mindmodeling.org/cogsci2013/papers/0226/index.html,"Athanassios Protopapas, Efthymia Kapnoula",Papers,Exploring word recognition with selected stimuli: The case for decorrelated parameters,2013
https://mindmodeling.org/cogsci2013/papers/0227/index.html,"David Pynadath, Ning Wang, Stacy Marsella",Papers,Computational Models of Human Behavior in Wartime Negotiations,2013
https://mindmodeling.org/cogsci2013/papers/0228/index.html,"Connor Quinn, Michelle Ellefson, Anne Schlottmann, Keith Taber",Papers,Using Property Induction to Evaluate Understanding of Mixing,2013
https://mindmodeling.org/cogsci2013/papers/0229/index.html,"Natalia Rak, Jarmo Kontinen, Lars Kuchinke, Markus Werning",Papers,"Does the Semantic Integration of Emotion Words Depend on Emotional Empathy? N400, P600 and Localization Effects for Intentional and Proprioceptive Emotion Words in Sentence Contexts",2013
https://mindmodeling.org/cogsci2013/papers/0230/index.html,"Michael Ramscar, Peter Hendrix, Harald Baayen",Papers,The Myth of Cognitive Decline,2013
https://mindmodeling.org/cogsci2013/papers/0231/index.html,"Andrea Ravignani, Bruno Gingras, Rie Asano, Ruth Sonnweber, Vicente Matellán, W. Tecumseh Fitch",Papers,The Evolution of Rhythmic Cognition: New Perspectives and Technologies in Comparative Research,2013
https://mindmodeling.org/cogsci2013/papers/0232/index.html,"Alexander Renkl, Judith Solymosi, Michael Erdmann, Vincent Aleven",Papers,Training Principle-Based Self-Explanations: Transfer to New Learning Contents,2013
https://mindmodeling.org/cogsci2013/papers/0233/index.html,"Irene Reppa, Emmanuel Pothos",Papers,Predicting similarity change as a result of categorization,2013
https://mindmodeling.org/cogsci2013/papers/0234/index.html,Kevin Reuter,Papers,Inferring Sensory Experiences,2013
https://mindmodeling.org/cogsci2013/papers/0235/index.html,"Russell Richie, Charles Yang, Marie Coppola",Papers,Modeling the Emergence of Lexicons in Homesign Systems,2013
https://mindmodeling.org/cogsci2013/papers/0236/index.html,Sean Roberts,Papers,A Bottom-up approach to the cultural evolution of bilingualism,2013
https://mindmodeling.org/cogsci2013/papers/0237/index.html,"Alexa Romberg, Chen Yu",Papers,Integration and Inference: Cross-Situational Word Learning Involves More than Simple Co-occurrences,2013
https://mindmodeling.org/cogsci2013/papers/0238/index.html,"Kevin D. Roon, Adamantios I. Gafos",Papers,A dynamical model of the speech perception-production link,2013
https://mindmodeling.org/cogsci2013/papers/0239/index.html,"Timo Röttger, Frank Domahs",Papers,The spatial representation of grammatical number,2013
https://mindmodeling.org/cogsci2013/papers/0240/index.html,"Noburo Saji, Kimi Akita, Mutsumi Imai, Katerina Kantartzis, Sotaro Kita",Papers,Cross-Linguistically Shared and Language-Specific Sound Symbolism for Motion: An Exploratory Data Mining Approach,2013
https://mindmodeling.org/cogsci2013/papers/0241/index.html,"Julio Santiago, Daniël Lakens",Papers,Polarity correspondence does not explain the SNARC effect,2013
https://mindmodeling.org/cogsci2013/papers/0242/index.html,"Sebastian Sauppe, Elisabeth Norcliffe, Agnieszka E. Konopka, Robert D. Van Valin, Stephen C. Levinson",Papers,Dependencies First: Eye Tracking Evidence from Sentence Production in Tagalog,2013
https://mindmodeling.org/cogsci2013/papers/0243/index.html,"Andrew M. Saxe, James L. McClelland, Surya Ganguli",Papers,Learning hierarchical categories in deep neural networks,2013
https://mindmodeling.org/cogsci2013/papers/0244/index.html,"Benjamin Scheibehenne, Thorsten Pachur",Papers,Hierarchical Bayesian Modeling: Does it Improve Parameter Stability?,2013
https://mindmodeling.org/cogsci2013/papers/0245/index.html,"Jordan Richard Schoenherr, John Logan",Papers,Subjective Awareness during Cross-Language Speech Perception Attending Unattended Regions of an Acoustic Continuum,2013
https://mindmodeling.org/cogsci2013/papers/0246/index.html,"Marc Scholten, Daniel Read",Papers,Virtues and Vices in Monetary Tradeoffs,2013
https://mindmodeling.org/cogsci2013/papers/0247/index.html,"Holger Schultheis, Ankit Singhaniya, Devendra Singh Chaplot",Papers,Comparing Model Comparison Methods,2013
https://mindmodeling.org/cogsci2013/papers/0248/index.html,"Pradeep Shenoy, Angela Yu",Papers,Rational preference shifts in multi-attribute choice: what is fair?,2013
https://mindmodeling.org/cogsci2013/papers/0249/index.html,"Lauren Shone, Evan Livesey",Papers,Automatic and Instructed Attention in Learned Predictiveness,2013
https://mindmodeling.org/cogsci2013/papers/0250/index.html,"Catriona Silvey, Simon Kirby, Kenny Smith",Papers,Communication Leads to the Emergence of Sub-optimal Category Structures,2013
https://mindmodeling.org/cogsci2013/papers/0251/index.html,"Nina Simms, Dedre Gentner",Papers,Encoding time and allocation of attention in analogical development,2013
https://mindmodeling.org/cogsci2013/papers/0252/index.html,"Clare Sims, Eliana Colunga",Papers,Parent-Child Screen Media Co-Viewing: Influences on Toddlers' Word Learning and Retention,2013
https://mindmodeling.org/cogsci2013/papers/0253/index.html,"Henrik Singmann, David Kellen, Karl Christoph Klauer",Papers,Investigating the Other-Race Effect of Germans towards Turks and Arabs using Multinomial Processing Tree Models,2013
https://mindmodeling.org/cogsci2013/papers/0254/index.html,Peter Slezak,Papers,"Semantics: Intuition, Experiment or Illusion?",2013
https://mindmodeling.org/cogsci2013/papers/0255/index.html,"Kevin A Smith, Eyal Dechter, Joshua B Tenenbaum, Edward Vul",Papers,Physical predictions over time,2013
https://mindmodeling.org/cogsci2013/papers/0256/index.html,"Kenny Smith, Monica Tamariz, Simon Kirby",Papers,Linguistic structure is an evolutionary trade-off between simplicity and expressivity,2013
https://mindmodeling.org/cogsci2013/papers/0257/index.html,"Mariam Sood, Richard Cooper",Papers,Modelling the Supervisory System and Frontal Dysfunction: An Architecturally Grounded Model of the Wisconsin Card Sorting Task,2013
https://mindmodeling.org/cogsci2013/papers/0258/index.html,"Andre L. Souza, Arthur B. Markman",Papers,Foreign accent does not influence cognitive judgments,2013
https://mindmodeling.org/cogsci2013/papers/0259/index.html,"Katharina Spalek, Markus Damian",Papers,Picture-Word Interference with Masked and Visible Distractors: Different Types of Semantic Relatedness Inhibit Lexical Selection,2013
https://mindmodeling.org/cogsci2013/papers/0260/index.html,"William Benjamin St. Clair, David C. Noelle",Papers,Implications of Polychronous Neuronal Groups for the Nature of Mental Representations,2013
https://mindmodeling.org/cogsci2013/papers/0261/index.html,"Tom Stafford, Michael Dewar",Papers,Testing theories of skill learning using a very large sample of online game players,2013
https://mindmodeling.org/cogsci2013/papers/0262/index.html,"Eliane Stampfer, Kenneth Koedinger",Papers,When seeing isn't believing: Influences of prior conceptions and misconceptions,2013
https://mindmodeling.org/cogsci2013/papers/0263/index.html,"Lauren M. Stuart, Julia M. Taylor, Victor Raskin",Papers,The Importance of Nouns in Text Processing,2013
https://mindmodeling.org/cogsci2013/papers/0264/index.html,"Edward Stupple, Maggie Gale, Christopher Richmond",Papers,"Working Memory, Cognitive Miserliness and Logic as Predictors of Performance on the Cognitive Reflection Test",2013
https://mindmodeling.org/cogsci2013/papers/0265/index.html,"Simone Sulpizio, Remo Job",Papers,Syllable Frequency and Stress Priming Interact in Reading Italian Aloud,2013
https://mindmodeling.org/cogsci2013/papers/0266/index.html,"Renata Suter, Thorsten Pachur, Ralph Hertwig",Papers,How Does Prospect Theory Reflect Heuristics’ Probability Sensitivity in Risky Choice?,2013
https://mindmodeling.org/cogsci2013/papers/0267/index.html,"Alexander Swan, Alexandra Chambers, Russell Revlin",Papers,Scope of Real Beliefs in Belief Revision,2013
https://mindmodeling.org/cogsci2013/papers/0268/index.html,"Kristen Swan Tummeltshammer, Rachel Wu, Natasha Z. Kirkham",Papers,8-month-olds Know Which Face is Reliable,2013
https://mindmodeling.org/cogsci2013/papers/0269/index.html,"Jakub Szymanik, Ben Meijering, Rineke Verbrugge",Papers,Using intrinsic complexity of turn-taking games to predict participants' reaction times,2013
https://mindmodeling.org/cogsci2013/papers/0270/index.html,"Martin Takac, Alistair Knott",Papers,A neural network model of working memory for episodes,2013
https://mindmodeling.org/cogsci2013/papers/0271/index.html,"Kazunori Terada, Seiji Yamada, Akira Ito",Papers,An Experimental Investigation of Adaptive Algorithm Understanding,2013
https://mindmodeling.org/cogsci2013/papers/0272/index.html,"Hitoshi Terai, Kazuhisa Miwa, Hiroyuki Okuda, Yuichi Tazaki, Tatsuya Suzuki, Kazuaki Kojima, Junya Morita, Akihiro Maehigashi, Kazuya Takeda",Papers,A Discussion on the Consistency of Driving Behavior across Laboratory and Real Situational Studies,2013
https://mindmodeling.org/cogsci2013/papers/0273/index.html,"Robin L. Thompson, David P. Vinson, Neil Fox, Gabriella Vigliocco",Papers,Is Lexical Access Driven by Temporal Order or Perceptual Salience? Evidence from  British Sign Language,2013
https://mindmodeling.org/cogsci2013/papers/0274/index.html,Chris Thornton,Papers,A Natural Cure for the Pet Fish Problem: Feature Emergence as Classificatory Composition,2013
https://mindmodeling.org/cogsci2013/papers/0275/index.html,"Katharine Tillman, David Barner",Papers,Learning the language of time: Children’s acquisition of duration words,2013
https://mindmodeling.org/cogsci2013/papers/0276/index.html,"Jackson Tolins, Eliana Colunga",Papers,Exploring the role of verbal category labels in flexible cognition,2013
https://mindmodeling.org/cogsci2013/papers/0277/index.html,"Eoin Travers, Aidan Feeney",Papers,Diverse Evidence for Dissociable Processes in Inductive Reasoning,2013
https://mindmodeling.org/cogsci2013/papers/0278/index.html,"Máximo Trench, Valeria Olguín, Adrián Margni, Ricardo Minervino",Papers,Automatic and Strategic Search During Analogical Retrieval,2013
https://mindmodeling.org/cogsci2013/papers/0279/index.html,Jennifer Trueblood,Papers,A Dynamic Dual-Process Model of Decision-making Under Uncertainty,2013
https://mindmodeling.org/cogsci2013/papers/0280/index.html,"Ricky Van-yip Tso, Terry Kit-fong Au, Janet Hui-wen Hsiao",Papers,Expert marker of Chinese character recognition: Left-side bias versus holistic processing?,2013
https://mindmodeling.org/cogsci2013/papers/0281/index.html,"Katherine Twomey, Franklin Chang, Ben Ambridge",Papers,A distributional learning account of the acquisition of the locative alternation: Corpus analysis and modeling,2013
https://mindmodeling.org/cogsci2013/papers/0282/index.html,"Frédéric Vallée-Tourangeau, Lisa Guthrie, Gaëlle Villejoubert",Papers,Moves in the World Are Faster than Moves in the Head: Interactivity in the River Crossing Problem,2013
https://mindmodeling.org/cogsci2013/papers/0283/index.html,"Marieke van Rooij, Luis Favela, MaryLauren Malone, Michael Richardson",Papers,A Dynamical Model of Risky Choice,2013
https://mindmodeling.org/cogsci2013/papers/0284/index.html,"Johanna E. van Schaik, Rick van Baaren, Harold Bekkering, Sabine Hunnius",Papers,Evidence for nonconscious behavior-copying in young children,2013
https://mindmodeling.org/cogsci2013/papers/0285/index.html,"Cordula Vesper, Laura Schmitz, Natalie Sebanz, Günther Knoblich",Papers,Joint Action Coordination through Strategic Reduction of Variability,2013
https://mindmodeling.org/cogsci2013/papers/0286/index.html,"Peter Veto, Serge Thill, Paul Hemeren",Papers,"Incidental and Non-Incidental Processing of Biological Motion: Orientation, Attention and Life Detection",2013
https://mindmodeling.org/cogsci2013/papers/0287/index.html,"Gaëlle Villejoubert, Madiha Khan, Frédéric Vallée-Tourangeau",Papers,The Role of Circadian Variations and Socially Distributed Thinking in Belief Perseverance,2013
https://mindmodeling.org/cogsci2013/papers/0288/index.html,"David Vinson, Marta Ponari, Gabriella Vigliocco",Papers,How does emotional content affect lexical processing?,2013
https://mindmodeling.org/cogsci2013/papers/0289/index.html,"Bettina von Helversen, Jörg Rieskamp",Papers,Does the Influence of Stress on Financial Risk Taking Depend on the Riskiness of the Decision?,2013
https://mindmodeling.org/cogsci2013/papers/0290/index.html,"Wouter Voorspoels, Chayenne Van Meel, Gert Storms",Papers,"Negative observations, induction and the generation of hypotheses",2013
https://mindmodeling.org/cogsci2013/papers/0291/index.html,"Caren M. Walker, Tania Lombrozo, Cristine H. Legare, Alison Gopnik",Papers,Explaining to Others Prompts Children to Favor Inductively Rich Properties,2013
https://mindmodeling.org/cogsci2013/papers/0292/index.html,"Caren M. Walker, Alison Gopnik",Papers,24-Month-Olds Engage in Relational Causal Reasoning,2013
https://mindmodeling.org/cogsci2013/papers/0293/index.html,"R. Calen Walshe, Antje Nuthmann",Papers,Programming of saccades to double-step targets in scene viewing: A test of assumptions present in the CRISP model,2013
https://mindmodeling.org/cogsci2013/papers/0294/index.html,"Zheng Wang, Tyler Solloway, Jerome Busemeyer",Papers,New Empirical Tests of a Quantum Model for Question Order Effects,2013
https://mindmodeling.org/cogsci2013/papers/0295/index.html,"Silas Weinbach, Vera Demberg",Papers,Identifying Predictive Collocations,2013
https://mindmodeling.org/cogsci2013/papers/0296/index.html,"Matthew Welsh, Nicholas Burns, Paul Delfabbro",Papers,The Cognitive Reflection Test: how much more than Numerical Ability?,2013
https://mindmodeling.org/cogsci2013/papers/0297/index.html,"Andrew Whalen, Daphna Buchsbaum, Thomas Griffiths",Papers,How do you know that? Sensitivity to statistical dependency in social learning,2013
https://mindmodeling.org/cogsci2013/papers/0298/index.html,"Lee White, Emmanuel Pothos, Jerome Busemeyer",Papers,A quantum probability perspective on the nature of psychological uncertainty,2013
https://mindmodeling.org/cogsci2013/papers/0299/index.html,Jon Willits,Papers,"Learning nonadjacent dependencies in thought, language, and action: Not so hard after all.",2013
https://mindmodeling.org/cogsci2013/papers/0300/index.html,"Sarah Wilson, Carla Hudson Kam",Papers,Acquisition of Phrase Structure in an Artificial Visual Grammar,2013
https://mindmodeling.org/cogsci2013/papers/0301/index.html,"Chia-Chien Wu, Hsueh-Cheng Wang, Marc Pomplun",Papers,The Role of Scene Gist and Spatial Dependency among Objects in the Semantic Guidance of Attention,2013
https://mindmodeling.org/cogsci2013/papers/0302/index.html,Saiwing Yeung,Papers,Framing effects in evaluation of accuracy of others' predictions,2013
https://mindmodeling.org/cogsci2013/papers/0303/index.html,William York,Papers,"Cognitive Science, Aesthetics, and the Development of Taste",2013
https://mindmodeling.org/cogsci2013/papers/0304/index.html,"Hanako Yoshida, Joseph M. Burling",Papers,An Embodied Perspective of Early Language Exposure,2013
https://mindmodeling.org/cogsci2013/papers/0305/index.html,"Daniel Yurovsky, Anna Wade, Michael Frank",Papers,Online Processing of Speech and Social Information in Early Word Learning,2013
https://mindmodeling.org/cogsci2013/papers/0306/index.html,"Shunan Zhang, Angela Yu",Papers,Cheap but Clever: Human Active Learning in a Bandit Setting,2013
https://mindmodeling.org/cogsci2013/papers/0307/index.html,"Helen Zhao, Kenneth Koedinger, John Kowalski",Papers,Knowledge tracing and cue contrast: Second language English grammar instruction,2013
https://mindmodeling.org/cogsci2013/papers/0308/index.html,"Laoura Ziaka, Despoina Moirou, Eleni L Vlahou, Athanassios Protopapas",Papers,Word Reading Practice Reduces Stroop Interference in Children,2013
https://mindmodeling.org/cogsci2013/papers/0309/index.html,Willem Zuidema,Papers,Context-freeness Revisited,2013
https://mindmodeling.org/cogsci2013/papers/0310/index.html,"Meryl Varadinov, Lyuben Laskin",Papers,The Effects of Overt Head Movements on Valenced Image Recognition and Recall in Bulgarians,2013
https://mindmodeling.org/cogsci2013/papers/0311/index.html,Rens Bod,Publication-Based Talks,Sequential Structure Suffices to Solve Nativist Puzzles,2013
https://mindmodeling.org/cogsci2013/papers/0312/index.html,Gary Lupyan,Publication-Based Talks,Whorf for the 21st century: From interactive processing to linguistic relativity,2013
